run_id,fuel_type_requested,site_id,site_name,brand_name,address_line1,suburb,postcode,state,latitude,longitude,driveway_service,is_closed_now,is_closed_all_day_tomorrow,manned,membership_required,operates_24_7,product_short_name,price_today,price_tomorrow,delta_abs
20260327T174521Z,DSL,1229,Vibe Donnybrook,VIB,45 South Western Hwy,DONNYBROOK,6239,WA,-33.57573,115.8252,None,False,True,True,False,False,DSL,310.0,,
20260327T174521Z,DSL,52,BP Busselton,BP,26 Albert St,BUSSELTON,6280,WA,-33.652488,115.344349,Conditional,False,True,True,False,False,DSL,310.9,,
20260327T174521Z,DSL,1816,Ampol Foodary Bannister Road,AMP,60 Bannister Rd,CANNING VALE,6155,WA,-32.06343,115.926402,None,False,False,True,False,True,DSL,310.9,311.9,1.0
20260327T174521Z,DSL,1831,BP Donnybrook,BP,15 South Western Hwy,DONNYBROOK,6239,WA,-33.57079,115.822948,None,False,False,True,False,False,DSL,310.9,310.9,0.0
20260327T174521Z,DSL,1542,BP Picton Truckstop,BP,Lot 202 Wimbridge Rd,PICTON,6229,WA,-33.345328,115.696048,None,False,False,False,False,True,DSL,310.9,310.9,0.0
20260327T174521Z,DSL,36,BP Picton Wetherley Dr,BP,24 Wetherly Dr,PICTON,6229,WA,-33.344909,115.708573,None,False,False,False,False,True,DSL,310.9,310.9,0.0
20260327T174521Z,DSL,2332,United Rangeway Truck Stop,UTD,50 Rifle Range Rd,RANGEWAY,6530,WA,-28.784376,114.629472,Conditional,False,True,True,False,False,DSL,310.9,,
20260327T174521Z,DSL,41,BP Parklands,BP,85 Forrest Ave,SOUTH BUNBURY,6230,WA,-33.341493,115.650141,None,False,True,True,False,False,DSL,310.9,,
20260327T174521Z,DSL,374,BP South Bunbury,BP,188 Spencer St,SOUTH BUNBURY,6230,WA,-33.345254,115.640814,Full,False,True,True,False,False,DSL,310.9,,
20260327T174521Z,DSL,1543,BP West Kalgoorlie,BP,11 Wilurarra Rd,WEST KALGOORLIE,6430,WA,-30.785893,121.433381,None,False,False,False,False,True,DSL,310.9,310.9,0.0
20260327T174521Z,DSL,1338,Ampol Foodary Wonthella,AMP,40 North West Coastal Hwy,WONTHELLA,6530,WA,-28.778125,114.626588,None,False,True,True,False,False,DSL,310.9,,
20260327T174521Z,DSL,2350,Wellstead Store,BP,20 Windsor Rd,WELLSTEAD,6328,WA,-34.494414,118.604372,None,False,True,True,False,False,DSL,311.0,,
20260327T174521Z,DSL,1743,Ampol Foodary Malaga Drive,AMP,76 Malaga Dr,MALAGA,6090,WA,-31.863189,115.893921,None,False,False,True,False,True,DSL,311.9,316.9,5.0
20260327T174521Z,DSL,1340,Ampol Foodary Lakelands,AMP,Lot 50 Mandurah Rd,MEADOW SPRINGS,6210,WA,-32.479203,115.757774,None,False,True,True,False,False,DSL,311.9,,
20260327T174521Z,DSL,1253,BP Naval Base,BP,1351 Rockingham Rd,NAVAL BASE,6165,WA,-32.199892,115.781843,None,False,False,True,False,True,DSL,311.9,313.9,2.0
20260327T174521Z,DSL,1783,Ampol Picton Depot With Front,AMP,1 Wimbridge Rd,PICTON,6229,WA,-33.348833,115.699093,None,False,False,True,False,True,DSL,311.9,311.9,0.0
20260327T174521Z,DSL,1624,Ampol Foodary Stratton,AMP,240 Toodyay Rd,STRATTON,6056,WA,-31.865605,116.032828,None,False,False,True,False,True,DSL,311.9,311.9,0.0
20260327T174521Z,DSL,1773,Ampol Welshpool Diesel Stop,AMP,119 Kurnall Rd,WELSHPOOL,6106,WA,-31.990084,115.962119,None,False,False,False,False,True,DSL,311.9,311.9,0.0
20260327T174521Z,DSL,1367,Ampol Foodary Forrest Highway North,AMP,Lot 602 Forrest Hwy,WEST PINJARRA,6208,WA,-32.685,115.776,None,False,False,True,False,True,DSL,311.9,314.9,3.0
20260327T174521Z,DSL,1342,Ampol Foodary Forrest Highway South,AMP,Lot 601 Forrest Hwy,WEST PINJARRA,6208,WA,-32.686,115.778,None,False,False,True,False,True,DSL,311.9,314.9,3.0
20260327T174521Z,DSL,1408,Gracie's General,IND,2 Bayview Dr,GRACETOWN,6284,WA,-33.8647,114.9883,None,False,True,True,False,False,DSL,312.0,,
20260327T174521Z,DSL,2034,Astron Quinns Rocks,AST,121 Quinns Rd,QUINNS ROCKS,6030,WA,-31.672657,115.708282,None,False,True,True,False,False,DSL,312.1,,
20260327T174521Z,DSL,1196,Vibe Bridgetown,VIB,169 Hampton St,BRIDGETOWN,6255,WA,-33.957232,116.137001,Conditional,False,True,True,False,False,DSL,312.7,,
20260327T174521Z,DSL,1131,BP Bibra Lake,BP,2 Wellard St,BIBRA LAKE,6163,WA,-32.103888,115.804171,None,False,False,True,False,False,DSL,312.9,317.9,5.0
20260327T174521Z,DSL,1789,Ampol Bridgetown Diesel Stop,AMP,1 Spencer St,BRIDGETOWN,6255,WA,-33.959132,116.138746,None,False,False,True,False,True,DSL,312.9,312.9,0.0
20260327T174521Z,DSL,919,BP Roadhouse Bridgetown,BP,43 Hampton St,BRIDGETOWN,6255,WA,-33.963182,116.135457,None,False,True,True,False,False,DSL,312.9,,
20260327T174521Z,DSL,786,BP Roadhouse Dongara,BP,30373 Brand Hwy,DONGARA,6525,WA,-29.251818,114.940463,Full,False,False,True,False,False,DSL,312.9,319.9,7.0
20260327T174521Z,DSL,2150,Kambalda Roadhouse,LIB,2 Bluebush Rd,KAMBALDA WEST,6442,WA,-31.211491,121.621704,None,False,False,True,False,True,DSL,312.9,312.9,0.0
20260327T174521Z,DSL,795,BP Manjimup,BP,96 Giblett St,MANJIMUP,6258,WA,-34.238738,116.148213,None,False,False,True,False,False,DSL,312.9,312.9,0.0
20260327T174521Z,DSL,2314,Solo Morley,SOL,298 Benara Rd,MORLEY,6062,WA,-31.875866,115.925309,None,False,False,True,False,True,DSL,312.9,312.9,0.0
20260327T174521Z,DSL,2180,Caltex Naval Base,CAL,Cnr Rockingham Rd & Lee Rd,NAVAL BASE,6165,WA,-32.206745,115.784712,None,False,False,True,False,True,DSL,312.9,316.9,4.0
20260327T174521Z,DSL,2074,United Vasse Truck Stop,UTD,210 Northerly St,VASSE,6280,WA,-33.684229,115.23136,None,False,True,True,False,False,DSL,312.9,,
20260327T174521Z,DSL,2016,Liberty West Busselton,LIB,259 Bussell Hwy,WEST BUSSELTON,6280,WA,-33.657357,115.31171,None,False,True,True,False,False,DSL,313.3,,
20260327T174521Z,DSL,331,Little Grove General Store,SHL,639 Frenchmans Bay Rd,LITTLE GROVE,6330,WA,-35.068075,117.869841,Conditional,False,True,True,False,False,DSL,313.5,,
20260327T174521Z,DSL,1478,Dunning's Picton,SHL,254 South Western Hwy,PICTON,6229,WA,-33.351434,115.69075,None,False,False,False,False,True,DSL,313.5,313.5,0.0
20260327T174521Z,DSL,825,Gull York Roadhouse,GUL,63 Avon Tce,YORK,6302,WA,-31.89332,116.768037,Conditional,False,True,True,False,False,DSL,313.7,,
20260327T174521Z,DSL,1303,BP Karratha West,BP,Lot 9 Resource Rd,GAP RIDGE,6714,WA,-20.750655,116.767582,None,False,False,True,False,True,DSL,313.9,317.9,4.0
20260327T174521Z,DSL,629,Mundijong Store & Deli,IND,20 Paterson St,MUNDIJONG,6123,WA,-32.29564,115.985466,None,False,False,True,False,False,DSL,314.0,314.0,0.0
20260327T174521Z,DSL,1326,NightOwl Shell Bellevue,SHL,49 Great Eastern Hwy,BELLEVUE,6056,WA,-31.895576,116.032806,None,False,True,True,False,False,DSL,314.3,,
20260327T174521Z,DSL,1475,NightOwl Shell Maddington,SHL,1 Davison St,MADDINGTON,6109,WA,-32.045398,115.988733,None,False,True,True,False,False,DSL,314.3,,
20260327T174521Z,DSL,1325,NightOwl Shell Ravenswood,SHL,6 Beacham Rd,RAVENSWOOD,6208,WA,-32.608301,115.844974,None,False,True,True,False,False,DSL,314.3,,
20260327T174521Z,DSL,1519,NightOwl Shell Redcliffe,SHL,443 Great Eastern Hwy,REDCLIFFE,6104,WA,-31.929508,115.945947,None,False,True,True,False,False,DSL,314.3,,
20260327T174521Z,DSL,1241,Better Choice Karridale Roadhouse,BET,12440 Bussell Hwy,KARRIDALE,6288,WA,-34.202254,115.099018,None,False,True,True,False,False,DSL,314.5,,
20260327T174521Z,DSL,1171,BP Baldivis Northbound Travel Centre,BP,Lot 191 Paparone Rd,BALDIVIS,6171,WA,-32.309137,115.830397,None,False,False,True,False,True,DSL,314.9,316.9,2.0
20260327T174521Z,DSL,1219,BP Baldivis Southbound Travel Centre,BP,Lot 192 Leary Rd,BALDIVIS,6171,WA,-32.309281,115.83277,None,False,False,True,False,True,DSL,314.9,316.9,2.0
20260327T174521Z,DSL,1001,United East Victoria Park,UTD,916 Albany Hwy,EAST VICTORIA PARK,6101,WA,-31.98781,115.905402,None,False,True,True,False,False,DSL,314.9,,
20260327T174521Z,DSL,235,BP 2go Morrison Road,BP,228 Morrison Rd,MIDVALE,6056,WA,-31.886395,116.030977,None,False,False,True,False,True,DSL,314.9,314.9,0.0
20260327T174521Z,DSL,2317,AMPM Beachway,SHL,260 Middleton Rd,MIRA MAR,6330,WA,-35.016939,117.891121,None,False,True,True,False,False,DSL,314.9,,
20260327T174521Z,DSL,2316,AMPM Highway,SHL,225-227 Albany Hwy,MOUNT MELVILLE,6330,WA,-35.012389,117.871372,None,False,True,True,False,False,DSL,314.9,,
20260327T174521Z,DSL,2335,Astron Neerabup,AST,2038 Wanneroo Rd,NEERABUP,6031,WA,-31.672434,115.743141,None,False,True,True,False,False,DSL,314.9,,
20260327T174521Z,DSL,2315,Solo Riverton,SOL,268 High Rd,RIVERTON,6148,WA,-32.038363,115.896754,None,False,False,True,False,True,DSL,314.9,313.9,-1.0
20260327T174521Z,DSL,672,Serpentine Falls Roadhouse,IND,2 Falls Rd,SERPENTINE,6125,WA,-32.364781,115.991703,None,False,False,True,False,False,DSL,314.9,314.9,0.0
20260327T174521Z,DSL,2111,Petro Fuels Shoalwater,CAL,113-121 Safety Bay Rd,SHOALWATER,6169,WA,-32.292358,115.71055,None,False,True,True,False,False,DSL,314.9,,
20260327T174521Z,DSL,2140,Caltex Lakes Road Nambeelup,CAL,6 Dollyup St,STAKE HILL,6210,WA,-32.51067,115.815529,None,False,True,True,False,False,DSL,314.9,,
20260327T174521Z,DSL,2310,Metro Albany,MET,269 York St,ALBANY,6330,WA,-35.021822,117.883089,None,False,False,True,False,False,DSL,315.5,315.5,0.0
20260327T174521Z,DSL,1086,Better Choice Como,BET,25 Preston St,COMO,6152,WA,-31.994235,115.859554,Conditional,False,True,True,False,False,DSL,315.5,,
20260327T174521Z,DSL,814,United Mount Barker Roadhouse Truck Stop,UTD,31763 Albany Hwy,MOUNT BARKER,6324,WA,-34.619755,117.662039,Conditional,False,True,True,False,False,DSL,315.5,,
20260327T174521Z,DSL,1626,BP Augusta,BP,64-66 Blackwood Ave,AUGUSTA,6290,WA,-34.315893,115.159351,Full,False,True,True,False,False,DSL,315.9,,
20260327T174521Z,DSL,2025,Geographe Petroleum,LIB,84 Strelly St,BUSSELTON,6280,WA,-33.662853,115.348585,Full,False,False,True,False,True,DSL,315.9,315.9,0.0
20260327T174521Z,DSL,1104,BP Canning Vale OPT,BP,13 Bannister Rd,CANNING VALE,6155,WA,-32.059609,115.930743,None,False,False,False,False,True,DSL,315.9,315.9,0.0
20260327T174521Z,DSL,1138,BP Beeliar,BP,701 Beeliar Dr,COCKBURN CENTRAL,6164,WA,-32.127157,115.843357,Conditional,False,False,True,False,True,DSL,315.9,319.9,4.0
20260327T174521Z,DSL,1449,BP Cowaramup,BP,1 Roy Earl Dr,COWARAMUP,6284,WA,-33.855134,115.100534,None,False,True,True,False,False,DSL,315.9,,
20260327T174521Z,DSL,1873,Fruit Barn,LIB,7 South Western Hwy,DONNYBROOK,6239,WA,-33.569035,115.821991,Full,False,False,True,False,True,DSL,315.9,315.9,0.0
20260327T174521Z,DSL,741,BP Dunsborough,BP,238 Naturaliste Tce,DUNSBOROUGH,6281,WA,-33.615716,115.106019,None,False,True,True,False,False,DSL,315.9,,
20260327T174521Z,DSL,1029,BP Golden Gate,BP,438 Hannan St,KALGOORLIE,6430,WA,-30.752976,121.466012,None,False,False,True,False,True,DSL,315.9,317.9,2.0
20260327T174521Z,DSL,1305,United Kellerberrin Truck Stop,UTD,150 Massingham St,KELLERBERRIN,6410,WA,-31.633056,117.727173,None,False,False,True,False,True,DSL,315.9,318.9,3.0
20260327T174521Z,DSL,694,Shell Lower King Liquor & General,SHL,629 Lower King Rd,LOWER KING,6330,WA,-34.949189,117.943697,Conditional,False,True,True,False,False,DSL,315.9,,
20260327T174521Z,DSL,1236,United Manjimup,UTD,1 Rose St,MANJIMUP,6258,WA,-34.248114,116.140913,None,False,False,False,False,True,DSL,315.9,315.9,0.0
20260327T174521Z,DSL,1830,BP Broome Depot (Recharge Petroleum),BP,276 Port Dr,MINYIRR,6725,WA,-17.992889,122.204306,None,False,False,False,False,True,DSL,315.9,319.9,4.0
20260327T174521Z,DSL,1982,Petro Fuels Mount Barker,BP,25 Mitchell Rd,MOUNT BARKER,6324,WA,-34.63362,117.665866,None,False,False,True,False,True,DSL,315.9,319.5,3.6
20260327T174521Z,DSL,2196,Ampol Rous Head,AMP,Cnr North Mole Dr & Rous Head Rd,NORTH FREMANTLE,6159,WA,-32.041146,115.738844,None,False,False,False,False,True,DSL,315.9,315.9,0.0
20260327T174521Z,DSL,1405,BP Pemberton Garage & Service Station,BP,84 Brockman St,PEMBERTON,6260,WA,-34.443601,116.036925,None,False,False,True,False,True,DSL,315.9,315.9,0.0
20260327T174521Z,DSL,1063,BP The Lakes Roadhouse,BP,13724 Great Eastern Hwy,THE LAKES,6556,WA,-31.875285,116.320602,None,False,False,True,False,True,DSL,315.9,315.9,0.0
20260327T174521Z,DSL,2255,Dunning's Wedgefield,SHL,6 Tailings Elb,WEDGEFIELD,6721,WA,-20.37681,118.59805,None,False,False,False,False,True,DSL,315.9,319.9,4.0
20260327T174521Z,DSL,1017,BP Kalgoorlie-Boulder Truckstop,BP,248 Celebration Rd,YILKARI,6430,WA,-30.806356,121.490051,None,False,False,True,False,True,DSL,315.9,317.9,2.0
20260327T174521Z,DSL,2116,Caltex Bedfordale,CAL,681 Albany Hwy,BEDFORDALE,6112,WA,-32.18201,116.07568,None,False,True,True,False,False,DSL,316.9,,
20260327T174521Z,DSL,1974,Caltex Glenfield,CAL,1182 Chapman Rd,GLENFIELD,6532,WA,-28.671423,114.622043,None,False,False,True,False,True,DSL,316.9,316.9,0.0
20260327T174521Z,DSL,111,BP Kewdale,BP,549 Abernethy Rd,KEWDALE,6105,WA,-31.981726,115.975223,None,False,False,True,False,False,DSL,316.9,316.9,0.0
20260327T174521Z,DSL,1314,BP Welshpool,BP,1 Ballantyne Rd,KEWDALE,6105,WA,-31.986384,115.936881,None,False,False,True,False,True,DSL,316.9,316.9,0.0
20260327T174521Z,DSL,1857,BP Malaga,BP,370 Victoria Rd,MALAGA,6090,WA,-31.862067,115.894445,None,False,False,True,False,True,DSL,316.9,316.9,0.0
20260327T174521Z,DSL,402,Dunning's Northam,SHL,38 Peel Tce,NORTHAM,6401,WA,-31.649776,116.677064,None,False,False,True,False,True,DSL,316.9,321.9,5.0
20260327T174521Z,DSL,2015,BP Port Hedland Boulevard,BP,150 Anderson St,PORT HEDLAND,6721,WA,-20.311955,118.607726,None,False,True,True,False,False,DSL,316.9,,
20260327T174521Z,DSL,1395,BP Kenwick,BP,48 Courtney Pl,WATTLE GROVE,6107,WA,-32.005588,115.980565,None,False,False,True,False,True,DSL,316.9,316.9,0.0
20260327T174521Z,DSL,1771,Ampol Wedgefield Diesel Stop,AMP,12-14 Cajarina Rd,WEDGEFIELD,6721,WA,-20.380839,118.591282,None,False,False,True,False,True,DSL,316.9,319.9,3.0
20260327T174521Z,DSL,1725,Ampol Kalgoorlie Diesel Stop,AMP,2 Cunningham Rd,WEST KALGOORLIE,6430,WA,-30.780942,121.433593,None,False,True,False,False,False,DSL,316.9,,
20260327T174521Z,DSL,1396,Vibe Coolgardie,VIB,1 Bayley St,COOLGARDIE,6429,WA,-30.954992,121.172477,None,False,True,True,False,False,DSL,317.7,,
20260327T174521Z,DSL,1844,Refuel Australia - Deepdale Meru,AMP,256 Deepdale Rd,MERU,6530,WA,-28.808992,114.689134,None,False,False,True,False,True,DSL,317.8,317.8,0.0
20260327T174521Z,DSL,1845,Refuel Australia - Geraldton Flores Road,AMP,120 Flores Rd,WEBBERTON,6530,WA,-28.75148,114.62853,None,False,False,False,False,True,DSL,317.8,317.8,0.0
20260327T174521Z,DSL,1846,Refuel Australia - Geraldton Willcock Drive,AMP,Cnr John Willcock Link & Portway,WEST END,6530,WA,-28.783057,114.593827,None,False,False,True,False,True,DSL,317.8,317.8,0.0
20260327T174521Z,DSL,2063,Vibe Bayswater,VIB,120 Beechboro Rd South,BAYSWATER,6053,WA,-31.9046833,115.9163268,None,False,False,True,False,True,DSL,317.9,319.7,1.8
20260327T174521Z,DSL,2259,Petro Fuels Bluff Point,PFL,381 Chapman Rd,BLUFF POINT,6530,WA,-28.74142,114.622456,None,False,True,True,False,False,DSL,317.9,,
20260327T174521Z,DSL,1717,Ampol Foodary Coolgardie,AMP,110-114 Bayley St,COOLGARDIE,6429,WA,-30.954263,121.159033,None,False,False,True,False,False,DSL,317.9,319.9,2.0
20260327T174521Z,DSL,1526,WA Fuel Kwinana Beach,WAF,44 Mandurah Rd,KWINANA BEACH,6167,WA,-32.242756,115.782316,None,False,False,False,False,True,DSL,317.9,322.9,5.0
20260327T174521Z,DSL,1756,Del Park Roadhouse,AMP,4267 South Western Hwy,NORTH DANDALUP,6207,WA,-32.522516,115.96993,None,False,True,True,False,False,DSL,317.9,,
20260327T174521Z,DSL,1848,WA Fuel South Guildford,WAF,2 Kalamunda Rd,SOUTH GUILDFORD,6055,WA,-31.913995,115.97207,None,False,False,False,False,True,DSL,317.9,322.9,5.0
20260327T174521Z,DSL,2325,IOR Albany,IOR,19 Pendeen Rd,WILLYUNG,6330,WA,-34.95682,117.88923,None,False,False,True,False,True,DSL,317.9,323.3,5.4
20260327T174521Z,DSL,2026,Geographe Petroleum Margaret River,LIB,12 Auger Way,MARGARET RIVER,6285,WA,-33.96608,115.071736,None,False,False,False,False,True,DSL,318.5,318.5,0.0
20260327T174521Z,DSL,1871,Boyanup Fuel,WAF,8B South Western Hwy,BOYANUP,6237,WA,-33.48419,115.728167,None,False,False,False,False,False,DSL,318.9,325.9,7.0
20260327T174521Z,DSL,2175,BP Shinju Broome,BP,101 Guy St,BROOME,6725,WA,-17.963667,122.223915,None,False,False,True,False,True,DSL,318.9,322.9,4.0
20260327T174521Z,DSL,1962,Colroy Country Kitchen,AMP,93 Capel Dr,CAPEL,6271,WA,-33.551653,115.563367,None,False,True,True,False,False,DSL,318.9,,
20260327T174521Z,DSL,1393,BP Broome Central Service Centre,BP,2 Coghlan St,DJUGUN,6725,WA,-17.955171,122.23711,None,False,False,True,False,True,DSL,318.9,322.9,4.0
20260327T174521Z,DSL,2057,GSG WA Pty Ltd,SHL,111 Morgans St,RAVENSTHORPE,6346,WA,-33.581023,120.05283,None,False,False,True,False,True,DSL,318.9,329.9,11.0
20260327T174521Z,DSL,1549,Shell Bullsbrook,SHL,2539 Great Northern Hwy,BULLSBROOK,6084,WA,-31.671536,116.031446,None,False,True,True,False,False,DSL,319.0,,
20260327T174521Z,DSL,1345,Dunning's Broome,SHL,7 Clementson St,BROOME,6725,WA,-17.971221,122.218093,None,False,True,True,False,False,DSL,319.5,,
20260327T174521Z,DSL,1858,Petro Fuels Cataby,AMP,10513 Brand Hwy,CATABY,6507,WA,-30.753218,115.558623,None,False,True,True,False,False,DSL,319.5,,
20260327T174521Z,DSL,2178,Dunning's Manjimup,DUN,5 Margerison St,MANJIMUP,6258,WA,-34.261143,116.148679,None,False,False,False,False,True,DSL,319.5,319.5,0.0
20260327T174521Z,DSL,800,Dunning's Thompsons Garage,SHL,127 Giblett St,MANJIMUP,6258,WA,-34.239259,116.147427,Full,False,False,True,False,True,DSL,319.5,326.5,7.0
20260327T174521Z,DSL,2166,Ampol Meckering Roadhouse,AMP,31 Dreyer St,MECKERING,6405,WA,-31.63242,117.006301,None,False,False,True,False,True,DSL,319.5,319.5,0.0
20260327T174521Z,DSL,2329,Dunning's Broome Depot,DUN,30 McDaniel Rd,MINYIRR,6725,WA,-17.988714,122.201627,None,False,False,False,False,True,DSL,319.5,319.5,0.0
20260327T174521Z,DSL,803,Northcliffe Farm and Trade,IND,6 Windy Harbour Rd,NORTHCLIFFE,6262,WA,-34.633945,116.12378,Conditional,False,True,True,False,False,DSL,319.6,,
20260327T174521Z,DSL,310,Gull Collie,GUL,143 Throssell St,COLLIE,6225,WA,-33.359487,116.150307,Full,False,True,True,False,False,DSL,319.7,,
20260327T174521Z,DSL,1540,Vibe Harvey,VIB,46 South Western Hwy,HARVEY,6220,WA,-33.082471,115.905481,None,False,True,True,False,False,DSL,319.7,,
20260327T174521Z,DSL,2065,Vibe Henderson,VIB,Lot 104 Russel Rd,HENDERSON,6166,WA,-32.146141,115.779092,None,False,False,True,False,True,DSL,319.7,319.7,0.0
20260327T174521Z,DSL,697,Gull Waterloo,GUL,14270 South Western Hwy,WATERLOO,6228,WA,-33.323631,115.770208,None,False,True,True,False,False,DSL,319.7,,
20260327T174521Z,DSL,2227,Shell Reddy Express Armadale,REX,269 South Western Hwy,ARMADALE,6112,WA,-32.168864,116.014864,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2226,Shell Reddy Express Brookdale,REX,1256 Armadale Rd,ARMADALE,6112,WA,-32.147485,115.985303,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2240,Shell Reddy Express Banksia Grove,REX,1001 Joondalup Dr,BANKSIA GROVE,6031,WA,-31.70653,115.802679,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2117,Shell Reddy Express Mandurah,REX,Cnr Pinjarra Rd & Watson Dr,BARRAGUP,6209,WA,-32.551075,115.778636,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2092,Metro Bassendean,MET,335 Collier Rd,BASSENDEAN,6054,WA,-31.905283,115.932367,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2208,Shell Reddy Express Bayswater,REX,34 Jackson St,BAYSWATER,6053,WA,-31.906734,115.92665,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2275,Shell Reddy Express Beeliar,REX,8 Durnin Ave,BEELIAR,6164,WA,-32.128112,115.798736,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2254,Shell Reddy Express Bentley,REX,1128 Albany Hwy,BENTLEY,6102,WA,-32.000633,115.918698,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2251,Shell Reddy Express Casuarina,REX,1 Johnson Rd,BERTRAM,6167,WA,-32.232326,115.848215,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2215,Shell Reddy Express Bibra Lake,REX,1 Timberyard Way,BIBRA LAKE,6163,WA,-32.116954,115.807471,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2185,Shell Reddy Express Bicton,REX,394 Canning Hwy,BICTON,6157,WA,-32.03413,115.792776,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2184,Shell Reddy Express Brentwood,REX,71 Cranford Ave,BRENTWOOD,6153,WA,-32.041448,115.848868,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2250,Shell Reddy Express Bull Creek,REX,44 Benningfield Rd,BULL CREEK,6149,WA,-32.063327,115.857827,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2242,OTR Bunbury,SHL,92 Blair St,BUNBURY,6230,WA,-33.33,115.641575,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2124,Shell Reddy Express Busselton,REX,88 Causeway Rd,BUSSELTON,6280,WA,-33.660891,115.355661,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2210,Shell Reddy Express Brighton,REX,61 Butler Bvd,BUTLER,6036,WA,-31.638264,115.69551,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2199,Metro Canning Vale,MET,Lot 322 Ranford Rd,CANNING VALE,6155,WA,-32.092476,115.923934,None,False,False,True,False,True,DSL,319.9,319.9,0.0
20260327T174521Z,DSL,2216,Shell Reddy Express Canning Vale,REX,280 Bannister Rd,CANNING VALE,6155,WA,-32.070349,115.895596,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2105,Shell Reddy Express Claremont,REX,269 Stirling Hwy,CLAREMONT,6010,WA,-31.982195,115.78389,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2224,Shell Reddy Express Clarkson,REX,36 Ocean Keys Bvd,CLARKSON,6030,WA,-31.691894,115.716118,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2145,Shell Reddy Express Cloverdale,REX,223 Belmont Ave,CLOVERDALE,6105,WA,-31.965057,115.933164,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2151,Shell Reddy Express Collie,REX,57 Johnston St,COLLIE,6225,WA,-33.357345,116.151939,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2213,OTR Como,SHL,73 Manning Rd,COMO,6152,WA,-32.012091,115.864427,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,752,BP Cunderdin Roadhouse,BP,Lot 6 Great Eastern Hwy,CUNDERDIN,6407,WA,-31.652038,117.232004,Conditional,False,False,True,False,False,DSL,319.9,319.9,0.0
20260327T174521Z,DSL,2348,OMG Metro Dianella,OMM,63 Walter Rd West,DIANELLA,6059,WA,-31.906435,115.881917,None,False,False,True,False,True,DSL,319.9,319.9,0.0
20260327T174521Z,DSL,2209,Shell Reddy Express Dianella,REX,67 Walter Rd West,DIANELLA,6059,WA,-31.905801,115.8827,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2135,Shell Reddy Express Duncraig,REX,193 Warwick Rd,DUNCRAIG,6023,WA,-31.835583,115.782828,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2256,Shell Reddy Express Dunsborough,REX,64 Dunn Bay Rd,DUNSBOROUGH,6281,WA,-33.616785,115.102669,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2109,Shell Reddy Express Victoria Park,REX,66 Kent St,EAST VICTORIA PARK,6101,WA,-31.985535,115.896186,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2204,Shell Reddy Express Edgewater,REX,57 Joondalup Dr,EDGEWATER,6027,WA,-31.769548,115.778804,None,False,False,True,False,False,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2203,Shell Reddy Express Ellenbrook,REX,3 Goodwood Cres,ELLENBROOK,6069,WA,-31.775,115.96,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2149,Shell Reddy Express Forrestfield,REX,2 Strelitzia Ave,FORRESTFIELD,6058,WA,-31.988699,116.010746,None,False,True,True,False,False,DSL,319.9,,
20260327T174521Z,DSL,2152,Shell Reddy Express Fremantle,REX,101 Hampton Rd,FREMANTLE,6160,WA,-32.063235,115.756663,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T174521Z,DSL,2137,Shell Reddy Express Girrawheen,REX,60 Marangaroo Dr,GIRRAWHEEN,6064,WA,-31.834601,115.828903,None,False,True,True,False,False,DSL,319.9,,
