run_id,fuel_type_requested,site_id,site_name,brand_name,address_line1,suburb,postcode,state,driveway_service,is_closed_now,is_closed_all_day_tomorrow,manned,membership_required,operates_24_7,product_short_name,price_today,price_tomorrow,delta_abs
20260327T161927Z,DSL,1219,BP Baldivis Southbound Travel Centre,BP,Lot 192 Leary Rd,BALDIVIS,6171,WA,None,False,False,True,False,True,DSL,314.9,316.9,2.0
20260327T161927Z,DSL,1001,United East Victoria Park,UTD,916 Albany Hwy,EAST VICTORIA PARK,6101,WA,None,False,True,True,False,False,DSL,314.9,,
20260327T161927Z,DSL,235,BP 2go Morrison Road,BP,228 Morrison Rd,MIDVALE,6056,WA,None,False,False,True,False,True,DSL,314.9,314.9,0.0
20260327T161927Z,DSL,2317,AMPM Beachway,SHL,260 Middleton Rd,MIRA MAR,6330,WA,None,False,True,True,False,False,DSL,314.9,,
20260327T161927Z,DSL,2316,AMPM Highway,SHL,225-227 Albany Hwy,MOUNT MELVILLE,6330,WA,None,False,True,True,False,False,DSL,314.9,,
20260327T161927Z,DSL,2335,Astron Neerabup,AST,2038 Wanneroo Rd,NEERABUP,6031,WA,None,False,True,True,False,False,DSL,314.9,,
20260327T161927Z,DSL,2315,Solo Riverton,SOL,268 High Rd,RIVERTON,6148,WA,None,False,False,True,False,True,DSL,314.9,313.9,-1.0
20260327T161927Z,DSL,672,Serpentine Falls Roadhouse,IND,2 Falls Rd,SERPENTINE,6125,WA,None,False,False,True,False,False,DSL,314.9,314.9,0.0
20260327T161927Z,DSL,2111,Petro Fuels Shoalwater,CAL,113-121 Safety Bay Rd,SHOALWATER,6169,WA,None,False,True,True,False,False,DSL,314.9,,
20260327T161927Z,DSL,2140,Caltex Lakes Road Nambeelup,CAL,6 Dollyup St,STAKE HILL,6210,WA,None,False,True,True,False,False,DSL,314.9,,
20260327T161927Z,DSL,2310,Metro Albany,MET,269 York St,ALBANY,6330,WA,None,False,False,True,False,False,DSL,315.5,315.5,0.0
20260327T161927Z,DSL,1086,Better Choice Como,BET,25 Preston St,COMO,6152,WA,Conditional,False,True,True,False,False,DSL,315.5,,
20260327T161927Z,DSL,814,United Mount Barker Roadhouse Truck Stop,UTD,31763 Albany Hwy,MOUNT BARKER,6324,WA,Conditional,False,True,True,False,False,DSL,315.5,,
20260327T161927Z,DSL,1626,BP Augusta,BP,64-66 Blackwood Ave,AUGUSTA,6290,WA,Full,False,True,True,False,False,DSL,315.9,,
20260327T161927Z,DSL,2025,Geographe Petroleum,LIB,84 Strelly St,BUSSELTON,6280,WA,Full,False,False,True,False,True,DSL,315.9,315.9,0.0
20260327T161927Z,DSL,1104,BP Canning Vale OPT,BP,13 Bannister Rd,CANNING VALE,6155,WA,None,False,False,False,False,True,DSL,315.9,315.9,0.0
20260327T161927Z,DSL,1138,BP Beeliar,BP,701 Beeliar Dr,COCKBURN CENTRAL,6164,WA,Conditional,False,False,True,False,True,DSL,315.9,319.9,4.0
20260327T161927Z,DSL,1449,BP Cowaramup,BP,1 Roy Earl Dr,COWARAMUP,6284,WA,None,False,True,True,False,False,DSL,315.9,,
20260327T161927Z,DSL,1873,Fruit Barn,LIB,7 South Western Hwy,DONNYBROOK,6239,WA,Full,False,False,True,False,True,DSL,315.9,315.9,0.0
20260327T161927Z,DSL,741,BP Dunsborough,BP,238 Naturaliste Tce,DUNSBOROUGH,6281,WA,None,False,True,True,False,False,DSL,315.9,,
20260327T161927Z,DSL,1029,BP Golden Gate,BP,438 Hannan St,KALGOORLIE,6430,WA,None,False,False,True,False,True,DSL,315.9,317.9,2.0
20260327T161927Z,DSL,1305,United Kellerberrin Truck Stop,UTD,150 Massingham St,KELLERBERRIN,6410,WA,None,False,False,True,False,True,DSL,315.9,318.9,3.0
20260327T161927Z,DSL,694,Shell Lower King Liquor & General,SHL,629 Lower King Rd,LOWER KING,6330,WA,Conditional,False,True,True,False,False,DSL,315.9,,
20260327T161927Z,DSL,1236,United Manjimup,UTD,1 Rose St,MANJIMUP,6258,WA,None,False,False,False,False,True,DSL,315.9,315.9,0.0
20260327T161927Z,DSL,1830,BP Broome Depot (Recharge Petroleum),BP,276 Port Dr,MINYIRR,6725,WA,None,False,False,False,False,True,DSL,315.9,319.9,4.0
20260327T161927Z,DSL,1982,Petro Fuels Mount Barker,BP,25 Mitchell Rd,MOUNT BARKER,6324,WA,None,False,False,True,False,True,DSL,315.9,319.5,3.6
20260327T161927Z,DSL,2196,Ampol Rous Head,AMP,Cnr North Mole Dr & Rous Head Rd,NORTH FREMANTLE,6159,WA,None,False,False,False,False,True,DSL,315.9,315.9,0.0
20260327T161927Z,DSL,1405,BP Pemberton Garage & Service Station,BP,84 Brockman St,PEMBERTON,6260,WA,None,False,False,True,False,True,DSL,315.9,315.9,0.0
20260327T161927Z,DSL,1063,BP The Lakes Roadhouse,BP,13724 Great Eastern Hwy,THE LAKES,6556,WA,None,False,False,True,False,True,DSL,315.9,315.9,0.0
20260327T161927Z,DSL,2255,Dunning's Wedgefield,SHL,6 Tailings Elb,WEDGEFIELD,6721,WA,None,False,False,False,False,True,DSL,315.9,319.9,4.0
20260327T161927Z,DSL,1017,BP Kalgoorlie-Boulder Truckstop,BP,248 Celebration Rd,YILKARI,6430,WA,None,False,False,True,False,True,DSL,315.9,317.9,2.0
20260327T161927Z,DSL,2116,Caltex Bedfordale,CAL,681 Albany Hwy,BEDFORDALE,6112,WA,None,False,True,True,False,False,DSL,316.9,,
20260327T161927Z,DSL,1974,Caltex Glenfield,CAL,1182 Chapman Rd,GLENFIELD,6532,WA,None,False,False,True,False,True,DSL,316.9,316.9,0.0
20260327T161927Z,DSL,111,BP Kewdale,BP,549 Abernethy Rd,KEWDALE,6105,WA,None,False,False,True,False,False,DSL,316.9,316.9,0.0
20260327T161927Z,DSL,1314,BP Welshpool,BP,1 Ballantyne Rd,KEWDALE,6105,WA,None,False,False,True,False,True,DSL,316.9,316.9,0.0
20260327T161927Z,DSL,1857,BP Malaga,BP,370 Victoria Rd,MALAGA,6090,WA,None,False,False,True,False,True,DSL,316.9,316.9,0.0
20260327T161927Z,DSL,402,Dunning's Northam,SHL,38 Peel Tce,NORTHAM,6401,WA,None,False,False,True,False,True,DSL,316.9,321.9,5.0
20260327T161927Z,DSL,2015,BP Port Hedland Boulevard,BP,150 Anderson St,PORT HEDLAND,6721,WA,None,False,True,True,False,False,DSL,316.9,,
20260327T161927Z,DSL,1395,BP Kenwick,BP,48 Courtney Pl,WATTLE GROVE,6107,WA,None,False,False,True,False,True,DSL,316.9,316.9,0.0
20260327T161927Z,DSL,1771,Ampol Wedgefield Diesel Stop,AMP,12-14 Cajarina Rd,WEDGEFIELD,6721,WA,None,False,False,True,False,True,DSL,316.9,319.9,3.0
20260327T161927Z,DSL,1725,Ampol Kalgoorlie Diesel Stop,AMP,2 Cunningham Rd,WEST KALGOORLIE,6430,WA,None,False,True,False,False,False,DSL,316.9,,
20260327T161927Z,DSL,1396,Vibe Coolgardie,VIB,1 Bayley St,COOLGARDIE,6429,WA,None,False,True,True,False,False,DSL,317.7,,
20260327T161927Z,DSL,1844,Refuel Australia - Deepdale Meru,AMP,256 Deepdale Rd,MERU,6530,WA,None,False,False,True,False,True,DSL,317.8,317.8,0.0
20260327T161927Z,DSL,1845,Refuel Australia - Geraldton Flores Road,AMP,120 Flores Rd,WEBBERTON,6530,WA,None,False,False,False,False,True,DSL,317.8,317.8,0.0
20260327T161927Z,DSL,1846,Refuel Australia - Geraldton Willcock Drive,AMP,Cnr John Willcock Link & Portway,WEST END,6530,WA,None,False,False,True,False,True,DSL,317.8,317.8,0.0
20260327T161927Z,DSL,2063,Vibe Bayswater,VIB,120 Beechboro Rd South,BAYSWATER,6053,WA,None,False,False,True,False,True,DSL,317.9,319.7,1.8
20260327T161927Z,DSL,2259,Petro Fuels Bluff Point,PFL,381 Chapman Rd,BLUFF POINT,6530,WA,None,False,True,True,False,False,DSL,317.9,,
20260327T161927Z,DSL,1717,Ampol Foodary Coolgardie,AMP,110-114 Bayley St,COOLGARDIE,6429,WA,None,False,False,True,False,False,DSL,317.9,319.9,2.0
20260327T161927Z,DSL,1526,WA Fuel Kwinana Beach,WAF,44 Mandurah Rd,KWINANA BEACH,6167,WA,None,False,False,False,False,True,DSL,317.9,322.9,5.0
20260327T161927Z,DSL,1756,Del Park Roadhouse,AMP,4267 South Western Hwy,NORTH DANDALUP,6207,WA,None,False,True,True,False,False,DSL,317.9,,
20260327T161927Z,DSL,1848,WA Fuel South Guildford,WAF,2 Kalamunda Rd,SOUTH GUILDFORD,6055,WA,None,False,False,False,False,True,DSL,317.9,322.9,5.0
20260327T161927Z,DSL,2325,IOR Albany,IOR,19 Pendeen Rd,WILLYUNG,6330,WA,None,False,False,True,False,True,DSL,317.9,323.3,5.4
20260327T161927Z,DSL,2026,Geographe Petroleum Margaret River,LIB,12 Auger Way,MARGARET RIVER,6285,WA,None,False,False,False,False,True,DSL,318.5,318.5,0.0
20260327T161927Z,DSL,1871,Boyanup Fuel,WAF,8B South Western Hwy,BOYANUP,6237,WA,None,False,False,False,False,False,DSL,318.9,325.9,7.0
20260327T161927Z,DSL,2175,BP Shinju Broome,BP,101 Guy St,BROOME,6725,WA,None,False,False,True,False,True,DSL,318.9,322.9,4.0
20260327T161927Z,DSL,1962,Colroy Country Kitchen,AMP,93 Capel Dr,CAPEL,6271,WA,None,False,True,True,False,False,DSL,318.9,,
20260327T161927Z,DSL,1393,BP Broome Central Service Centre,BP,2 Coghlan St,DJUGUN,6725,WA,None,False,False,True,False,True,DSL,318.9,322.9,4.0
20260327T161927Z,DSL,2057,GSG WA Pty Ltd,SHL,111 Morgans St,RAVENSTHORPE,6346,WA,None,False,False,True,False,True,DSL,318.9,329.9,11.0
20260327T161927Z,DSL,1549,Shell Bullsbrook,SHL,2539 Great Northern Hwy,BULLSBROOK,6084,WA,None,False,True,True,False,False,DSL,319.0,,
20260327T161927Z,DSL,1345,Dunning's Broome,SHL,7 Clementson St,BROOME,6725,WA,None,False,True,True,False,False,DSL,319.5,,
20260327T161927Z,DSL,1858,Petro Fuels Cataby,AMP,10513 Brand Hwy,CATABY,6507,WA,None,False,True,True,False,False,DSL,319.5,,
20260327T161927Z,DSL,2178,Dunning's Manjimup,DUN,5 Margerison St,MANJIMUP,6258,WA,None,False,False,False,False,True,DSL,319.5,319.5,0.0
20260327T161927Z,DSL,800,Dunning's Thompsons Garage,SHL,127 Giblett St,MANJIMUP,6258,WA,Full,False,False,True,False,True,DSL,319.5,326.5,7.0
20260327T161927Z,DSL,2166,Ampol Meckering Roadhouse,AMP,31 Dreyer St,MECKERING,6405,WA,None,False,False,True,False,True,DSL,319.5,319.5,0.0
20260327T161927Z,DSL,2329,Dunning's Broome Depot,DUN,30 McDaniel Rd,MINYIRR,6725,WA,None,False,False,False,False,True,DSL,319.5,319.5,0.0
20260327T161927Z,DSL,803,Northcliffe Farm and Trade,IND,6 Windy Harbour Rd,NORTHCLIFFE,6262,WA,Conditional,False,True,True,False,False,DSL,319.6,,
20260327T161927Z,DSL,310,Gull Collie,GUL,143 Throssell St,COLLIE,6225,WA,Full,False,True,True,False,False,DSL,319.7,,
20260327T161927Z,DSL,1540,Vibe Harvey,VIB,46 South Western Hwy,HARVEY,6220,WA,None,False,True,True,False,False,DSL,319.7,,
20260327T161927Z,DSL,2065,Vibe Henderson,VIB,Lot 104 Russel Rd,HENDERSON,6166,WA,None,False,False,True,False,True,DSL,319.7,319.7,0.0
20260327T161927Z,DSL,697,Gull Waterloo,GUL,14270 South Western Hwy,WATERLOO,6228,WA,None,False,True,True,False,False,DSL,319.7,,
20260327T161927Z,DSL,2227,Shell Reddy Express Armadale,REX,269 South Western Hwy,ARMADALE,6112,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2226,Shell Reddy Express Brookdale,REX,1256 Armadale Rd,ARMADALE,6112,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2240,Shell Reddy Express Banksia Grove,REX,1001 Joondalup Dr,BANKSIA GROVE,6031,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2117,Shell Reddy Express Mandurah,REX,Cnr Pinjarra Rd & Watson Dr,BARRAGUP,6209,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2092,Metro Bassendean,MET,335 Collier Rd,BASSENDEAN,6054,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2208,Shell Reddy Express Bayswater,REX,34 Jackson St,BAYSWATER,6053,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2275,Shell Reddy Express Beeliar,REX,8 Durnin Ave,BEELIAR,6164,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2254,Shell Reddy Express Bentley,REX,1128 Albany Hwy,BENTLEY,6102,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2251,Shell Reddy Express Casuarina,REX,1 Johnson Rd,BERTRAM,6167,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2215,Shell Reddy Express Bibra Lake,REX,1 Timberyard Way,BIBRA LAKE,6163,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2185,Shell Reddy Express Bicton,REX,394 Canning Hwy,BICTON,6157,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2184,Shell Reddy Express Brentwood,REX,71 Cranford Ave,BRENTWOOD,6153,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2250,Shell Reddy Express Bull Creek,REX,44 Benningfield Rd,BULL CREEK,6149,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2242,OTR Bunbury,SHL,92 Blair St,BUNBURY,6230,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2124,Shell Reddy Express Busselton,REX,88 Causeway Rd,BUSSELTON,6280,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2210,Shell Reddy Express Brighton,REX,61 Butler Bvd,BUTLER,6036,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2199,Metro Canning Vale,MET,Lot 322 Ranford Rd,CANNING VALE,6155,WA,None,False,False,True,False,True,DSL,319.9,319.9,0.0
20260327T161927Z,DSL,2216,Shell Reddy Express Canning Vale,REX,280 Bannister Rd,CANNING VALE,6155,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2105,Shell Reddy Express Claremont,REX,269 Stirling Hwy,CLAREMONT,6010,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2224,Shell Reddy Express Clarkson,REX,36 Ocean Keys Bvd,CLARKSON,6030,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2145,Shell Reddy Express Cloverdale,REX,223 Belmont Ave,CLOVERDALE,6105,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2151,Shell Reddy Express Collie,REX,57 Johnston St,COLLIE,6225,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2213,OTR Como,SHL,73 Manning Rd,COMO,6152,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,752,BP Cunderdin Roadhouse,BP,Lot 6 Great Eastern Hwy,CUNDERDIN,6407,WA,Conditional,False,False,True,False,False,DSL,319.9,319.9,0.0
20260327T161927Z,DSL,2348,OMG Metro Dianella,OMM,63 Walter Rd West,DIANELLA,6059,WA,None,False,False,True,False,True,DSL,319.9,319.9,0.0
20260327T161927Z,DSL,2209,Shell Reddy Express Dianella,REX,67 Walter Rd West,DIANELLA,6059,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2135,Shell Reddy Express Duncraig,REX,193 Warwick Rd,DUNCRAIG,6023,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2256,Shell Reddy Express Dunsborough,REX,64 Dunn Bay Rd,DUNSBOROUGH,6281,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2109,Shell Reddy Express Victoria Park,REX,66 Kent St,EAST VICTORIA PARK,6101,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2204,Shell Reddy Express Edgewater,REX,57 Joondalup Dr,EDGEWATER,6027,WA,None,False,False,True,False,False,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2203,Shell Reddy Express Ellenbrook,REX,3 Goodwood Cres,ELLENBROOK,6069,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2149,Shell Reddy Express Forrestfield,REX,2 Strelitzia Ave,FORRESTFIELD,6058,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2152,Shell Reddy Express Fremantle,REX,101 Hampton Rd,FREMANTLE,6160,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2137,Shell Reddy Express Girrawheen,REX,60 Marangaroo Dr,GIRRAWHEEN,6064,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2121,Shell Reddy Express Bunbury Gateway,REX,9805 Forrest Hwy,GLEN IRIS,6230,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2118,Shell Reddy Express Halls Head,REX,14 Guava Way,HALLS HEAD,6210,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2103,Shell Reddy Express Jolimont,REX,6 Jersey St,JOLIMONT,6014,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2233,Shell Reddy Express Karawara,REX,222 Manning Rd,KARAWARA,6152,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,1204,BP Karratha Depot (Recharge Petroleum),BP,1033 Mardie Rd,KARRATHA INDUSTRIAL ESTATE,6714,WA,None,False,False,False,False,True,DSL,319.9,319.9,0.0
20260327T161927Z,DSL,2113,Shell Reddy Express Kewdale,REX,518 Abernethy Rd,KEWDALE,6105,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2101,Shell Reddy Express Kingsley,REX,47 Renegade Way,KINGSLEY,6026,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2143,Hillview Roadhouse and Motel,SHL,47 Albany Hwy,KOJONUP,6395,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2247,Shell Reddy Express Kwinana Beach,REX,4 Beach St,KWINANA BEACH,6167,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2115,Shell Reddy Express Lakelands,REX,49 Banksiadale Gte,LAKELANDS,6180,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2132,Caltex Langford,CAL,230-234 Nicholson Rd,LANGFORD,6147,WA,Conditional,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2110,Shell Reddy Express Langford,REX,70 Nicholson Rd,LANGFORD,6147,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2239,Shell Reddy Express Leeming,REX,51 Farrington St,LEEMING,6149,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2146,Shell Reddy Express Maddington,REX,117 Burslem Dr,MADDINGTON,6109,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2037,Metro Geraldton,MET,1 Fortyn Ct,MAHOMETS FLATS,6530,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2276,Shell Reddy Express Tarcoola,REX,2 Fortyn Ct,MAHOMETS FLATS,6530,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2141,Shell Reddy Express Malaga,REX,492 Alexander Dr,MALAGA,6090,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2028,WA Fuel Manjimup,WAF,54 Wetherell St,MANJIMUP,6258,WA,None,False,False,False,False,True,DSL,319.9,325.9,6.0
20260327T161927Z,DSL,2257,Shell Reddy Express Margaret River,REX,77 Bussell Hwy,MARGARET RIVER,6285,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2142,Shell Reddy Express Middle Swan,REX,Lot 46 Great Northern Hwy,MIDDLE SWAN,6056,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2290,Metro Midvale,MET,83 Farrall Rd,MIDVALE,6056,WA,None,False,False,True,False,True,DSL,319.9,319.9,0.0
20260327T161927Z,DSL,2238,Shell Reddy Express Mosman Park,REX,582 Stirling Hwy,MOSMAN PARK,6012,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2211,Shell Reddy Express Mount Pleasant,REX,1 The Esplanade,MOUNT PLEASANT,6153,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2248,Shell Reddy Express Myaree,REX,69 North Lake Rd,MYAREE,6154,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2223,Shell Reddy Express Mount Lawley,REX,253 Walcott St,NORTH PERTH,6006,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2187,Shell Reddy Express Northam,REX,10 Beamish Ave,NORTHAM,6401,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2195,Shell Reddy Express Ocean Reef,REX,6 Marina Bvd,OCEAN REEF,6027,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2131,Shell Reddy Express Albany Orana,REX,342 Albany Hwy,ORANA,6330,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2230,Shell Reddy Express Osborne Park,REX,11 Roberts St West,OSBORNE PARK,6017,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2108,Shell Reddy Express Palmyra,REX,80 Carrington St,PALMYRA,6157,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2181,Shell Reddy Express Perth,REX,480 William St,PERTH,6000,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2128,Caltex South Hedland,CAL,1 Altitude Ave,PORT HEDLAND,6721,WA,None,False,False,True,False,True,DSL,319.9,319.9,0.0
20260327T161927Z,DSL,2292,BP Ravensthorpe,BP,47 Morgans St,RAVENSTHORPE,6346,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2100,Shell Reddy Express Scarborough,REX,205 West Coast Hwy,SCARBOROUGH,6019,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2245,Shell Reddy Express Westfield,REX,88 Champion Dr,SEVILLE GROVE,6112,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2241,Shell Reddy Express South Perth,REX,3 Canning Hwy,SOUTH PERTH,6151,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2231,Shell Reddy Express Southern River,REX,216 Lakey St,SOUTHERN RIVER,6110,WA,None,False,False,True,False,False,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2270,Astron Swanbourne,AST,2 Servetus St,SWANBOURNE,6010,WA,Conditional,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2102,Shell Reddy Express Upper Swan Roadhouse,REX,1333 Great Northern Hwy,UPPER SWAN,6069,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2126,Shell Reddy Express Vasse,REX,2 Napoleon Prom,VASSE,6280,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2154,Shell Reddy Express Bunbury Outbound,REX,9850 Forrest Hwy,VITTORIA,6230,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2249,Shell Reddy Express Waikiki,REX,1-9 Gnangara Dr,WAIKIKI,6169,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2289,Metro Wangara,MET,79 Gnangara Rd,WANGARA,6065,WA,None,False,False,True,False,True,DSL,319.9,319.9,0.0
20260327T161927Z,DSL,2194,Shell Reddy Express Wangara,REX,1 Niche Pde,WANGARA,6065,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2228,Metro Wanneroo,MET,994 Wanneroo Rd,WANNEROO,6065,WA,None,False,False,True,False,True,DSL,319.9,319.9,0.0
20260327T161927Z,DSL,2277,Shell Reddy Express Wanneroo Pearsall,REX,621 Wanneroo Rd,WANNEROO,6065,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2339,Waroona Roadhouse,CAL,32 South Western Hwy,WAROONA,6215,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2133,Shell Reddy Express Warwick,REX,274 Erindale Rd,WARWICK,6024,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,1304,BP Wedgefield OPT,BP,1 Hematite Dr,WEDGEFIELD,6721,WA,None,False,False,False,False,True,DSL,319.9,319.9,0.0
20260327T161927Z,DSL,2144,Shell Reddy Express Wembley,REX,337 Cambridge St,WEMBLEY,6014,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,1320,Eagle West Kalgoorlie Truckstop,EA,2 Brinsden Rd,WEST KALGOORLIE,6430,WA,None,False,False,False,False,True,DSL,319.9,319.9,0.0
20260327T161927Z,DSL,2107,Shell Reddy Express West Perth,REX,30 Thomas St,WEST PERTH,6005,WA,None,False,False,True,False,True,DSL,319.9,321.9,2.0
20260327T161927Z,DSL,2148,Shell Reddy Express Willetton,REX,239-247 High Rd,WILLETTON,6155,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2278,Shell Reddy Express Wonthella,REX,115 North West Coastal Hwy,WONTHELLA,6530,WA,None,False,True,True,False,False,DSL,319.9,,
20260327T161927Z,DSL,2323,OMG Metro Yangebup,OMM,109 Barrington St,YANGEBUP,6164,WA,None,False,False,True,False,False,DSL,319.9,319.9,0.0
20260327T161927Z,DSL,1838,Ampol Karratha Diesel Stop,AMP,1540 Anderson Rd,KARRATHA INDUSTRIAL ESTATE,6714,WA,None,False,False,False,False,True,DSL,320.9,320.9,0.0
20260327T161927Z,DSL,810,Meekatharra Caravan Park,IND,119 Main St,MEEKATHARRA,6642,WA,None,False,True,True,False,False,DSL,320.9,,
20260327T161927Z,DSL,811,Meekatharra Corner Store,BP,16 Main St,MEEKATHARRA,6642,WA,Conditional,False,False,True,False,False,DSL,320.9,320.9,0.0
20260327T161927Z,DSL,2272,Northcliffe Newsagent & General Store,IND,55 Zamia St,NORTHCLIFFE,6262,WA,Conditional,False,False,True,False,False,DSL,320.9,320.9,0.0
20260327T161927Z,DSL,989,Phoenix Barlee St,IND,31 Barlee St,BUSSELTON,6280,WA,None,False,False,False,False,True,DSL,321.0,321.0,0.0
20260327T161927Z,DSL,2331,Dardanup Garage & Service Station,IND,11 Charlotte St,DARDANUP,6236,WA,None,False,False,False,False,True,DSL,321.0,321.0,0.0
20260327T161927Z,DSL,2138,Caltex Kelmscott,CAL,2907 Albany Hwy,KELMSCOTT,6111,WA,Conditional,False,False,True,False,True,DSL,321.9,321.9,0.0
20260327T161927Z,DSL,1280,BP Newman South,BP,101 Great Northern Hwy,NEWMAN,6753,WA,None,False,False,True,False,True,DSL,321.9,321.9,0.0
