run_id,fuel_type_requested,site_id,site_name,brand_name,address_line1,suburb,postcode,state,driveway_service,is_closed_now,is_closed_all_day_tomorrow,manned,membership_required,operates_24_7,product_short_name,price_today,price_tomorrow,delta_abs,source_run_id_today,source_run_id_tomorrow,effective_source
20260327T091744Z,98R,616,53 Mile Roadhouse,UTD,31 South Western Hwy,PINJARRA,6208,WA,None,False,False,True,False,False,98R,287.9,287.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2080,7-Eleven Alkimos,711,10 Carlsbad Prom,ALKIMOS,6038,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1481,7-Eleven Ascot,711,194 Great Eastern Hwy,ASCOT,6104,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1545,7-Eleven Balcatta,711,174 Balcatta Rd,BALCATTA,6021,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1856,7-Eleven Baldivis,711,370 Baldivis Rd,BALDIVIS,6171,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1212,7-Eleven Balga,711,102 Princess Rd,BALGA,6061,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1356,7-Eleven Banksia Grove,711,1/300 Joseph Banks Bvd,BANKSIA GROVE,6031,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1308,7-Eleven Bassendean,711,302-318 Collier Rd,BASSENDEAN,6054,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1834,7-Eleven Bentley,711,1133-1135 Albany Hwy,BENTLEY,6102,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1270,7-Eleven Bibra Lake,711,35 Port Kembla Dr,BIBRA LAKE,6163,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1334,7-Eleven Booragoon,711,492 Marmion St,BOORAGOON,6154,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1794,7-Eleven Brabham,711,3 Marvel Ent,BRABHAM,6055,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1988,7-Eleven Bunbury East,711,8D Picton Rd,EAST BUNBURY,6230,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1754,7-Eleven Busselton,711,81-93 West St,BUSSELTON,6280,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1217,7-Eleven Butler,711,270 Butler Bvd,BUTLER,6036,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1216,7-Eleven Byford South,711,25 Abernethy Rd,BYFORD,6122,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1541,7-Eleven Carlisle,711,232 Orrong Rd,CARLISLE,6101,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1208,7-Eleven Caversham,711,2131 West Swan Rd,CAVERSHAM,6055,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2155,7-Eleven Clarkson,711,19 Neerabup Dr,CLARKSON,6030,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1416,7-Eleven Cockburn Central,711,814 North Lake Rd,COCKBURN CENTRAL,6164,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1987,7-Eleven Dalyellup,711,51 Tiffany Ctr,DALYELLUP,6230,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2312,7-Eleven Dayton,711,10 Swaisdale Ent,DAYTON,6055,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2064,7-Eleven Dunsborough,711,100 Commonage Rd,DUNSBOROUGH,6281,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2007,7-Eleven Eaton,711,15 Albatross Cres,EATON,6232,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2281,7-Eleven Ellenbrook Central,711,Cnr Main St & Pinaster Pde,ELLENBROOK,6069,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1286,7-Eleven Forrestdale,711,2 Haydock St,FORRESTDALE,6112,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2318,7-Eleven Geraldton North,711,215 Flores Rd,SPALDING,6530,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1930,7-Eleven Golden Bay,711,52 Thundelarra Dr,GOLDEN BAY,6174,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1480,7-Eleven Gosnells,711,303 Corfield St,GOSNELLS,6110,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1233,7-Eleven Greenfields,711,1 Eaglemont St,GREENFIELDS,6210,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1357,7-Eleven Greenfields South,711,13 Lakes Rd,GREENFIELDS,6210,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,974,7-Eleven Harrisdale,711,120 Yellowwood Ave,HARRISDALE,6112,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1228,7-Eleven Haynes,711,1256 Armadale Rd,ARMADALE,6112,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1394,7-Eleven Joondalup,711,8 Buick Way,JOONDALUP,6027,WA,None,False,False,True,False,False,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1859,7-Eleven Kardinya,711,1 South St,KARDINYA,6163,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1285,7-Eleven Kelmscott,711,105 Champion Dr,KELMSCOTT,6111,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1506,7-Eleven Kelmscott Central,711,4 Church St,KELMSCOTT,6111,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1231,7-Eleven Landsdale,711,8 Mullingar Way,LANDSDALE,6065,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1282,7-Eleven Maddington South,711,1969 Albany Hwy,MADDINGTON,6109,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1197,7-Eleven Malaga,711,650 Marshall Rd,MALAGA,6090,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1227,7-Eleven Malvern Springs,711,324 The Broadway,ELLENBROOK,6069,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1374,7-Eleven Mandurah,711,296 Pinjarra Rd,MANDURAH,6210,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1252,7-Eleven Middle Swan,711,40-42 Great Northern Hwy,MIDDLE SWAN,6056,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1369,7-Eleven Midland,711,8 Clayton St,MIDLAND,6056,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1313,7-Eleven Morley,711,162 Russell St,MORLEY,6062,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1527,7-Eleven Queens Park,711,235 Welshpool Rd,QUEENS PARK,6107,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2079,7-Eleven Ridgewood,711,35 Kilrush Turn,RIDGEWOOD,6030,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1200,7-Eleven Rockingham,711,129 Dixon Rd,EAST ROCKINGHAM,6168,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1621,7-Eleven Rockingham Central,711,2 Sepia Ct,ROCKINGHAM,6168,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1267,7-Eleven Southern River,711,481 Balfour St,SOUTHERN RIVER,6110,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1792,7-Eleven Stirling,711,377 Wanneroo Rd,BALCATTA,6021,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,971,7-Eleven Success,711,660 Beeliar Dr,SUCCESS,6164,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1497,7-Eleven Thornlie,711,125 Murdoch Rd,THORNLIE,6108,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1829,7-Eleven Treendale,711,147-149 Grand Ent,AUSTRALIND,6233,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2340,7-Eleven Two Rocks,711,2 Dunraven Rd,TWO ROCKS,6037,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1257,7-Eleven Wanneroo South,711,929-931 Wanneroo Rd,WANNEROO,6065,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1290,7-Eleven Wattle Grove,711,332 Hale Rd,WATTLE GROVE,6107,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2093,7-Eleven Withers,711,1 Island Queen St,WITHERS,6230,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2044,7-Eleven Yanchep,711,2 Tamala Lane,YANCHEP,6035,WA,None,False,False,True,False,True,98R,282.9,282.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2317,AMPM Beachway,SHL,260 Middleton Rd,MIRA MAR,6330,WA,None,False,False,True,False,False,98R,296.9,296.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2316,AMPM Highway,SHL,225-227 Albany Hwy,MOUNT MELVILLE,6330,WA,None,False,False,True,False,False,98R,296.9,296.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1837,Ampol Bibra Lake Diesel Stop,AMP,5 Cocos Dr,BIBRA LAKE,6163,WA,None,False,False,False,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2345,Ampol Binningup,AMP,21 Coronation Dr,BINNINGUP,6233,WA,None,False,False,True,False,False,98R,284.9,284.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1824,Ampol Collie,AMP,124 Throssell St,COLLIE,6225,WA,None,False,False,True,False,False,98R,294.9,294.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1736,Ampol Foodary Altone Road,AMP,159 Altone Rd,BEECHBORO,6063,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1787,Ampol Foodary Applecross,AMP,918 Canning Hwy,APPLECROSS,6153,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1562,Ampol Foodary Ascot,AMP,204 Great Eastern Hwy,ASCOT,6104,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1563,Ampol Foodary Ashby,AMP,2 Hollosy Way,ASHBY,6065,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1569,Ampol Foodary Baldivis,AMP,614 Baldivis Rd,BALDIVIS,6171,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1816,Ampol Foodary Bannister Road,AMP,60 Bannister Rd,CANNING VALE,6155,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1567,Ampol Foodary Belmont,AMP,303 Great Eastern Hwy,BELMONT,6104,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1750,Ampol Foodary Bentley,AMP,91-93 Manning Rd,BENTLEY,6102,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1775,Ampol Foodary Bunbury,AMP,1 Forrest Ave,BUNBURY,6230,WA,None,False,False,True,False,False,98R,274.9,274.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1720,Ampol Foodary Busselton,AMP,115 Strelly St,BUSSELTON,6280,WA,None,False,False,True,False,True,98R,277.9,277.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1731,Ampol Foodary Butler,AMP,11 Headingly Cr,BUTLER,6036,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1774,Ampol Foodary Byford,AMP,Lot 22 South Western Hwy,BYFORD,6122,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1768,Ampol Foodary Cannington,AMP,1346 Albany Hwy,CANNINGTON,6107,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1577,Ampol Foodary Carine,AMP,510 Beach Rd,CARINE,6020,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1809,Ampol Foodary Carnarvon,AMP,595 Robinson St,KINGSFORD,6701,WA,None,False,False,True,False,False,98R,302.9,302.9,0.0,20260327T091358Z,20260327T091358Z,mixed_cache
20260327T091744Z,98R,1729,Ampol Foodary Clarkson,AMP,7 Ocean Keys Bvd,CLARKSON,6030,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1558,Ampol Foodary Cockburn Central,AMP,875 Beeliar Dr,JANDAKOT,6164,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1717,Ampol Foodary Coolgardie,AMP,110-114 Bayley St,COOLGARDIE,6429,WA,None,False,False,True,False,False,98R,308.9,308.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1631,Ampol Foodary Dawesville,AMP,191 Bailey Bvd,DAWESVILLE,6211,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1572,Ampol Foodary Doubleview,AMP,365 Scarborough Beach Rd,DOUBLEVIEW,6018,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1640,Ampol Foodary East Fremantle,AMP,176 Canning Hwy,EAST FREMANTLE,6158,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1571,Ampol Foodary East Perth,AMP,157 Lord St,PERTH,6000,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1778,Ampol Foodary Eaton,AMP,1 Pratt Rd,EATON,6232,WA,None,False,False,True,False,False,98R,280.9,280.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1715,Ampol Foodary Erskine,AMP,112 Oakleigh Dr,ERSKINE,6210,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1718,Ampol Foodary Esperance,AMP,59 Dempster St,ESPERANCE,6450,WA,None,False,False,True,False,True,98R,285.9,285.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,2082,Ampol Foodary Exmouth,AMP,77 Maidstone Cr,EXMOUTH,6707,WA,None,False,False,True,False,False,98R,309.9,309.9,0.0,20260327T091358Z,20260327T091358Z,mixed_cache
20260327T091744Z,98R,1714,Ampol Foodary Falcon (Miami Beach),AMP,2 Baroy St,FALCON,6210,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1367,Ampol Foodary Forrest Highway North,AMP,Lot 602 Forrest Hwy,WEST PINJARRA,6208,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1342,Ampol Foodary Forrest Highway South,AMP,Lot 601 Forrest Hwy,WEST PINJARRA,6208,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1730,Ampol Foodary Forrestdale,AMP,63 Alex Wood Dr,FORRESTDALE,6112,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1366,Ampol Foodary Gelorup,AMP,39 Bussell Hwy,GELORUP,6230,WA,None,False,False,True,False,True,98R,274.9,274.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1568,Ampol Foodary Glendalough,AMP,2 Jon Sanders Dr,GLENDALOUGH,6016,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1755,Ampol Foodary Gosnells,AMP,158 Corfield St,GOSNELLS,6110,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1627,Ampol Foodary Gosnells North,AMP,2100 Albany Hwy,GOSNELLS,6110,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1579,Ampol Foodary Greenfields,AMP,35 Minilya Pkwy,GREENFIELDS,6210,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1776,Ampol Foodary High Wycombe,AMP,967-969 Abernethy Rd,HIGH WYCOMBE,6057,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1652,Ampol Foodary Joondalup,AMP,420 Joondalup Dr,JOONDALUP,6027,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1723,Ampol Foodary Kalgoorlie,AMP,581 Hannan St,SOMERVILLE,6430,WA,None,False,False,True,False,True,98R,284.9,284.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1653,Ampol Foodary Kalgoorlie South,AMP,146 Boulder Rd,SOUTH KALGOORLIE,6430,WA,None,False,False,True,False,True,98R,284.9,284.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1839,Ampol Foodary Karratha,AMP,Lot 3861 Bathgate Rd,NICKOL,6714,WA,None,False,False,True,False,True,98R,292.9,292.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1622,Ampol Foodary Karrinyup,AMP,490 Karrinyup Rd,GWELUP,6018,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1744,Ampol Foodary Kewdale,AMP,2 Fenton St,KEWDALE,6105,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1727,Ampol Foodary Kingsley,AMP,86 Kingsley Dr,KINGSLEY,6026,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1820,Ampol Foodary Kwinana,AMP,Cnr Mandurah Rd & Wellard Rd,KWINANA BEACH,6167,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1340,Ampol Foodary Lakelands,AMP,Lot 50 Mandurah Rd,MEADOW SPRINGS,6210,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1570,Ampol Foodary Leederville,AMP,319 Vincent St,LEEDERVILLE,6007,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1810,Ampol Foodary Livingston,AMP,110 Ranford Rd,CANNING VALE,6155,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1638,Ampol Foodary Malaga,AMP,1 Capital Rd,MALAGA,6090,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1743,Ampol Foodary Malaga Drive,AMP,76 Malaga Dr,MALAGA,6090,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1649,Ampol Foodary Melville,AMP,585 Canning Hwy,ALFRED COVE,6154,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1806,Ampol Foodary Midvale,AMP,371 Great Eastern Hwy,MIDVALE,6056,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1608,Ampol Foodary Mosman Park,AMP,676 Stirling Hwy,MOSMAN PARK,6012,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1735,Ampol Foodary Mt Lawley,AMP,810 Beaufort St,MOUNT LAWLEY,6050,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1801,Ampol Foodary Murdoch,AMP,10 Robson Way,MURDOCH,6150,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1607,Ampol Foodary Nedlands,AMP,7 Broadway,NEDLANDS,6009,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1765,Ampol Foodary Newman,AMP,Lot 1328 Newman Dr,NEWMAN,6753,WA,None,False,False,True,False,True,98R,287.9,287.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1828,Ampol Foodary Norseman,AMP,1 Princep St,NORSEMAN,6443,WA,None,False,False,True,False,True,98R,296.9,296.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1812,Ampol Foodary North Road,AMP,204 North Rd,YAKAMIA,6330,WA,None,False,False,True,False,True,98R,284.9,284.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1576,Ampol Foodary North Wanneroo,AMP,2624 Wanneroo Rd,NOWERGUP,6032,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1632,Ampol Foodary North Yunderup,AMP,868 Pinjarra Rd,FURNISSDALE,6209,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1728,Ampol Foodary Northlands,AMP,391 Wanneroo Rd,BALCATTA,6021,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1817,Ampol Foodary O'Connor,AMP,309 Stock Rd,O'CONNOR,6163,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1766,Ampol Foodary Rivervale,AMP,111 Great Eastern Hwy,RIVERVALE,6103,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1807,Ampol Foodary Rockingham,AMP,29 Dixon Rd,ROCKINGHAM,6168,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1734,Ampol Foodary Scarborough,AMP,74 Scarborough Beach Rd,SCARBOROUGH,6019,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1726,Ampol Foodary Secret Harbour,AMP,420 Secret Harbour Bvd,SECRET HARBOUR,6173,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1840,Ampol Foodary South Hedland,AMP,67 Hamilton Rd,SOUTH HEDLAND,6722,WA,None,False,False,True,False,True,98R,298.9,298.9,0.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1818,Ampol Foodary South Lake,AMP,2 Omeo St,SOUTH LAKE,6164,WA,None,False,False,True,False,False,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
20260327T091744Z,98R,1624,Ampol Foodary Stratton,AMP,240 Toodyay Rd,STRATTON,6056,WA,None,False,False,True,False,True,98R,279.9,274.9,-5.0,20260327T091744Z,20260327T091744Z,current
